   289    289        189.1      17.6      23       0      33.3     5.68      0.087      24      0      0    0.000
   290    290        447.8      38.5      21       0      81.5     5.49      0.078      22      0      0    0.000
   291    291        280.8      22.1      17       0      22.0    12.78      0.047      17      0      0    0.000
   292    292        456.0      36.3      28       0      43.8    10.42      0.069      28      0      0    0.000
   293    293        364.5      34.8      28       0      37.8     9.64      0.062      29      0      0    0.000
   294    294        399.0      28.1      25       0      59.8     6.68      0.095      26      0      0    0.000
   295    295        373.9      20.5      14       0      25.9    14.43      0.049      14      0      0    0.000
   296    296        249.3      27.9      25       0      23.5    10.62      0.050      25      0      0    0.000
   297    297        293.4      39.2      16       0      42.6     6.89      0.111      16      0      0    0.000
   298    298        403.0      35.5      20       0      55.7     7.23      0.095      21      0      0    0.000
   299    299        370.3      37.7      25       0      62.6     5.91      0.078      26      0      0    0.000
   300    300        329.8      33.5      27       0      79.6     4.14      0.117      27      0      0    0.000
   301    301        346.7      31.6      21       0      32.3    10.75      0.046      23      0      0    0.000
   302    302        351.0      28.3      25       0      46.8     7.50      0.072      26      0      0    0.000
   303    303        413.2      51.4      16       0      77.4     5.34      0.088      16      0      0    0.000
   304    304        342.7      36.1      29       0      42.6     8.05      0.078      29      0      0    0.000
   305    305        315.5      33.0      24       0      51.5     6.13      0.084      25      0      0    0.000
   306    306        184.6      21.5      20       0      31.9     5.78      0.125      20      0      0    0.000
   307    307        553.1      35.4      21       0      49.9    11.08      0.061      21      0      0    0.000
   308    308        550.7      53.2      18       0      60.8     9.05      0.060      18      0      0    0.000
   309    309        276.2      24.1      26       0      40.9     6.75      0.090      26      0      0    0.000
   310    310        329.3      35.6      26       0      45.2     7.28      0.087      27      0      0    0.000
   311    311        227.7      29.9      19       0      38.9     5.86      0.077      20      0      0    0.000
   312    312        445.6      34.3      16       0      39.4    11.32      0.060      17      0      0    0.000
   313    313        317.8      24.3      23       0      39.5     8.05      0.081      23      0      0    0.000
   314    314        315.6      48.0      20       0      55.0     5.74      0.104      20      0      0    0.000
   315    315        474.9      34.5      23       0      51.1     9.30      0.066      23      0      0    0.000
   316    316        193.4      25.8      20       0      30.4     6.37      0.090      23      0      0    0.000
   317    317        158.7      19.0      23       0      15.2    10.45      0.061      24      0      0    0.000
   318    318        414.4      67.1      33       0      80.9     5.12      0.110      33      0      0    0.000
   319    319        229.1      14.4      20       0      17.9    12.77      0.059      21      0      0    0.000
   320    320        377.2      26.4      34       0      40.5     9.32      0.068      34      0      0    0.000
   321    321        528.6      40.7      18       0      42.5    12.44      0.049      19      0      0    0.000
   322    322        266.3      22.4      24       0      23.6    11.31      0.070      25      0      0    0.000
   323    323        370.0      42.4      20       0      63.8     5.80      0.089      21      0      0    0.000
   324    324        321.1      32.0      19       0      51.7     6.21      0.096      19      0      0    0.000
   325    325        395.4      36.7      26       0      32.8    12.07      0.048      26      0      0    0.000
   326    326        479.1      42.9      17       0      57.2     8.37      0.075      18      0      0    0.000
   327    327        337.5      32.4      21       0      27.0    12.48      0.056      21      0      0    0.000
   328    328        285.1       9.9      26       0      21.1    13.50      0.051      27      0      0    0.000
   329    329        394.1      51.9      21       0      58.8     6.70      0.082      22      0      0    0.000
   330    330        270.8      65.7      24       0      61.9     4.37      0.118      25      0      0    0.000
   331    331        632.0      51.7      14       0      61.9    10.20      0.063      14      0      0    0.000
   332    332        459.9      44.4      29       0      42.4    10.86      0.044      29      0      0    0.000
   333    333        241.7      17.5      28       0      34.5     7.00      0.075      28      0      0    0.000
   334    334        339.0      49.6      23       0      51.2     6.63      0.081      25      0      0    0.000
   335    335        357.0      20.1      25       0      37.7     9.46      0.068      25      0      0    0.000
   336    336        198.3      15.7      19       0      25.4     7.82      0.097      20      0      0    0.000
   337    337        378.6      41.1      24       0      29.0    13.06      0.050      24      0      0    0.000
   338    338        392.8      32.4      28       0      37.7    10.42      0.065      30      0      0    0.000
   339    339        369.8      49.2      26       0      57.0     6.49      0.093      26      0      0    0.000
   340    340        198.0      22.7      27       0      32.6     6.07      0.107      28      0      0    0.000
   341    341        245.6      22.0      19       0      20.7    11.85      0.048      19      0      0    0.000
   342    342        530.3      55.2      26       0      49.9    10.63      0.068      27      0      0    0.000
   343    343        437.2      22.8      24       0      47.8     9.14      0.066      24      0      0    0.000
   344    344        501.1      51.3      12       0      47.0    10.66      0.062      13      0      0    0.000
   345    345        474.4      68.3      24       0      68.6     6.92      0.069      24      0      0    0.000
   346    346        587.7      67.2      25       0      75.2     7.82      0.072      27      0      0    0.000
   347    347        156.9       9.2      23       0      13.5    11.61      0.066      23      0      0    0.000
   348    348        387.1      27.9      29       0      44.6     8.68      0.083      30      0      0    0.000
   349    349        485.4      69.0      27       0      46.8    10.38      0.059      27      0      0    0.000
   350    350        407.3      55.3      19       0      63.2     6.45      0.092      19      0      0    0.000
   351    351        384.1      18.7      21       0      43.4     8.85      0.061      21      0      0    0.000
   352    352        403.8      36.8      27       0      52.6     7.67      0.080      28      0      0    0.000
   353    353        315.0      37.9      21       0      23.9    13.20      0.048      22      0      0    0.000
   354    354        209.5      17.1      24       0      28.8     7.27      0.091      27      0      0    0.000
   355    355        395.4      43.6      31       0      62.9     6.29      0.090      33      0      0    0.000
   356    356        314.8      43.2      11       0      45.5     6.91      0.102      12      0      0    0.000
   357    357        274.3      21.8      23       0      26.7    10.28      0.074      23      0      0    0.000
   358    358        511.4      43.5      22       0      48.5    10.53      0.062      23      0      0    0.000
