   288    288       1776.9     108.6     352       0     108.6    16.36      0.021     352      0      0    0.000
   289    289       1687.4      82.3     455       0      82.3    20.49      0.018     455      0      0    0.000
   290    290       1931.5     152.7     357       0     152.7    12.65      0.025     357      0      0    0.000
   291    291       1590.5     106.6     465       0     106.6    14.92      0.024     465      0      0    0.000
   292    292       1301.0      66.9     396       0      66.9    19.45      0.021     396      0      0    0.000
   293    293       1132.2      45.2     388       0      45.2    25.07      0.019     388      0      0    0.000
   294    294       1426.1      72.4     371       0      72.4    19.69      0.022     371      0      0    0.000
   295    295       1390.9      69.0     441       0      69.0    20.15      0.021     441      0      0    0.000
   296    296       1549.3      83.5     379       0      83.5    18.56      0.023     379      0      0    0.000
   297    297       1613.1      76.9     445       0      76.9    20.97      0.021     445      0      0    0.000
   298    298       1680.1      96.0     369       0      96.0    17.50      0.022     369      0      0    0.000
   299    299       1205.6      65.8     423       0      65.8    18.32      0.024     423      0      0    0.000
   300    300       1331.3      85.9     374       0      85.9    15.50      0.025     374      0      0    0.000
   301    301       1502.9      71.2     415       0      71.2    21.09      0.021     415      0      0    0.000
   302    302       1428.8      58.8     326       0      58.8    24.31      0.020     326      0      0    0.000
   303    303       1674.1     162.7     426       0     162.7    10.29      0.027     426      0      0    0.000
   304    304       1552.9      78.5     332       0      78.5    19.78      0.021     332      0      0    0.000
   305    305       1376.1      58.2     455       0      58.2    23.66      0.019     455      0      0    0.000
   306    306       1670.6      89.9     340       0      89.9    18.58      0.020     340      0      0    0.000
   307    307       1486.6      65.9     449       0      65.9    22.56      0.019     449      0      0    0.000
   308    308       1573.1     138.6     359       0     138.6    11.35      0.020     359      0      0    0.000
   309    309       1317.7     110.2     428       0     110.2    11.95      0.027     428      0      0    0.000
   310    310       1453.9     114.3     384       0     114.3    12.71      0.028     384      0      0    0.000
   311    311       1423.0      85.6     445       0      85.6    16.62      0.025     445      0      0    0.000
   312    312       1461.2      97.4     363       0      97.4    14.99      0.025     363      0      0    0.000
   313    313       1295.3      80.8     459       0      80.8    16.02      0.027     459      0      0    0.000
   314    314       1598.4      77.2     355       0      77.2    20.71      0.020     355      0      0    0.000
   315    315       1156.5      79.9     398       0      79.9    14.48      0.030     398      0      0    0.000
   316    316       1203.3      75.4     373       0      75.4    15.96      0.026     373      0      0    0.000
   317    317       1358.8     106.1     431       0     106.1    12.81      0.028     431      0      0    0.000
   318    318       1562.9      93.5     345       0      93.5    16.71      0.023     345      0      0    0.000
   319    319       1317.2      63.3     440       0      63.3    20.82      0.020     440      0      0    0.000
   320    320       1909.4     294.0     363       0     294.0     6.50      0.028     363      0      0    0.000
   321    321       1206.1      48.7     403       0      48.7    24.78      0.019     403      0      0    0.000
   322    322       1298.5      38.1     350       0      38.1    34.06      0.017     350      0      0    0.000
   323    323       1489.7      82.0     468       0      82.0    18.17      0.021     468      0      0    0.000
   324    324       1394.9      80.1     363       0      80.1    17.42      0.023     363      0      0    0.000
   325    325       1778.0     115.2     424       0     115.2    15.44      0.021     424      0      0    0.000
   326    326       1871.9      90.7     372       0      90.7    20.65      0.021     372      0      0    0.000
   327    327       1316.0      66.3     422       0      66.3    19.85      0.022     422      0      0    0.000
   328    328       1522.1      77.4     372       0      77.4    19.68      0.019     372      0      0    0.000
